Date,BCOMTR,LBUSTRUU,LC07TRUU,LD01TRUU,LG30TRUU,LMBITR,LT01TRUU,LUICTRUU,LULCTRUU,M1CXBRU,M1USMVOL,M2US000$,M2USEV,M2USRWGT,M2USSNQ,MID,MXEA,MXEF,MXUSMVOL,MXWD,MXWOUIM,NDDUE15X,NDDUJN,NDDUNA,NDDUPXJ,NDDUUK,NDDUUS,NDDUWXUS,NDUEEGF,RU10GRTR,RU10VATR,RU20GRTR,RU20INTR,RU20VATR,RUMCINTR,RUMRINTR,RUTPINTR,S5COND,S5CONS,S5ENRS,S5FINL,S5HLTH,S5INDU,S5INFT,S5MATR,S5TELS,S5UTIL,SPX,SPXT
4/11/11,347.4451,1643.75,427.0598,1388.15,851.918,854.1062,244.99,2094.2,2422.39,891.13,1461.46,861.82,632.74,1127.18,1616.2,980.68,1740.99,1200.24,1215.34,347.87,805.86,4867.562,3805.584,3577.696,4820.126,4968.117,3157.382,4423.311,457.498,524.2216,725.499,3185.021,3735.607,5926.97,6299.91,1215.2967,2938.8488,308.5792,314.02,580.27,221.58,387.75,323.71,414.88,247.58,132.17,160.26,1324.46,2238.51
4/12/11,340.1691,1648.96,428.2669,1389.88,851.5646,855.1432,245.31,2099.97,2436.23,878.57,1453.19,857.02,628.09,1120.31,1602.4,970.83,1718.8,1177.31,1208.46,343.66,794.48,4819.96,3794.274,3543.799,4734.171,4849.877,3132.515,4361.83,448.831,519.9502,719.779,3139.434,3683.695,5847.23,6246.73,1195.6498,2915.8402,308.0921,314.85,562.93,220.72,387.21,321.21,411.19,244.25,131.44,159.89,1314.16,2221.12
4/13/11,340.486,1651.66,428.9155,1390.7,851.9477,855.7187,245.43,2103.47,2444.69,884.66,1455.98,862.38,627.09,1122.83,1603.5,974.11,1730.89,1185.32,1210.5,345.07,799.85,4854.936,3806.928,3547.178,4775.154,4896.423,3134.669,4391.34,451.887,521.7086,718.55,3158.923,3691.412,5834.04,6269.58,1197.1296,2914.7108,309.1231,315.06,564.47,219,386.85,320.44,414.03,242.73,131.11,160.44,1314.41,2221.77
4/14/11,341.4878,1650.39,428.5993,1389.85,851.3877,857.1968,245.28,2100.16,2443.48,882.67,1458.83,862.85,626.73,1124.39,1605.01,974.45,1724.81,1182.21,1212.87,344.45,797.88,4810.827,3844.783,3546.891,4760.497,4880.566,3134.916,4377.851,450.845,521.7243,718.676,3171.419,3707.352,5861.49,6273.68,1205.4307,2914.2985,308.3462,317.04,567.88,217.13,388.65,320.37,412.73,243.45,131.42,161.26,1314.52,2221.99
4/15/11,343.0334,1656.61,430.084,1391.74,851.3942,858.4623,245.57,2107.17,2463.63,881.14,1467.56,866.58,629.11,1132.13,1612.93,982.57,1721.6,1181.57,1220.13,344.76,796.44,4805.852,3817.46,3559.678,4747.703,4890.394,3147.662,4370.671,450.63,523.2013,723.054,3200.28,3741.03,5914.63,6321.99,1215.5679,2923.066,310.1908,318.65,573.06,217.27,392.28,321.54,411.03,245.01,132.27,163.02,1319.68,2230.71
4/18/11,341.338,1659.78,430.8309,1392.91,849.2378,859.9708,245.78,2111.14,2467.27,864.01,1453.79,857.58,620.66,1119.53,1597.19,966.38,1685.75,1162.08,1208.68,339.28,780.61,4647.314,3838.113,3518.357,4723.416,4757.355,3112.937,4283.635,443.294,517.8318,714.019,3146.623,3680.709,5823.32,6237.14,1196.9691,2892.4863,307.2903,316.5,564.35,214.31,387.66,317.25,408.14,241.92,130.5,161.63,1305.14,2206.15
4/19/11,343.3134,1660.93,431.1065,1393.09,850.2129,860.997,245.8,2112.27,2474.58,869.15,1456.57,861.79,623.98,1123.91,1606.04,971.56,1693.04,1166.41,1210.96,341.13,785.17,4708.848,3785.372,3542.623,4683.749,4812.108,3130.658,4308.925,444.97,520.809,718.169,3154.505,3687.548,5830.12,6272.61,1198.4795,2909.3276,308.073,316.96,570.5,215.1,391.31,320.05,409.66,246.18,130.42,161.64,1312.62,2218.86
4/20/11,347.1482,1658.6,430.6014,1392.8,853.1476,862.602,245.69,2109.74,2471.39,890.71,1474.51,876.63,631.73,1139.23,1632.69,988.79,1737.57,1194.99,1225.88,348.01,804.47,4867.167,3832.8,3591.729,4792.087,4946.033,3173.636,4417.871,455.972,529.9998,725.508,3228.946,3761.246,5924.15,6378.42,1219.1954,2946.1809,313.4099,318.8,582.98,215.65,394.8,324.8,419.34,249.19,130.99,163.45,1330.36,2248.9
4/21/11,350.1771,1658.46,430.6048,1393,854.6583,863.7582,245.68,2109.99,2468.65,900.52,1480.02,883.27,634.69,1143.7,1643.72,995.16,1756.24,1205.9,1230.42,350.83,813,4914.104,3891.113,3612.158,4863.115,4990.546,3190.416,4466.39,460.208,534.1279,727.956,3256.502,3789.005,5960.51,6414.88,1226.6683,2962.5482,315.4092,318.84,586.74,216.86,396.13,325.49,423.32,251.89,131.38,163.74,1337.39,2260.84
4/25/11,350.7882,1661.77,431.4195,1394.12,855.3383,865.237,245.83,2114.58,2475.06,897.57,1478.93,883.44,633.34,1141.56,1640.78,994.51,1751.51,1203.75,1229.5,349.98,810.33,4911.743,3876.059,3603.464,4849.083,4960.579,3185.19,4451.253,459.402,533.0295,727.36,3248.456,3782.693,5955.76,6406.56,1226.2483,2958.07,314.7529,317.79,583.39,216.56,396.67,324.54,424.25,250.21,131.07,163.84,1335.25,2257.24
4/26/11,349.1405,1665.24,432.2649,1394.85,856.372,867.4863,245.95,2118.45,2492.9,901.68,1491.37,887.4,638.45,1151.79,1655.93,1004.59,1759.81,1203.33,1239.84,352,813.89,4961.485,3852.05,3633.942,4860.009,4995.896,3213.75,4472.788,459.297,537.6113,734.211,3275.501,3822.24,6031.68,6458.83,1238.8511,2985.8122,315.5837,319.61,590.11,217.79,401.1,330.31,427.51,252.83,132.98,165.24,1347.24,2277.51
4/27/11,347.9223,1662.73,431.6733,1394.7,856.5578,868.2032,245.92,2116.25,2477.31,902.25,1502.07,893.16,642.43,1159.33,1664.91,1010.98,1762.67,1202.43,1248.56,353.01,814.18,4984.896,3836.976,3652.337,4842.25,5020.8,3234.456,4476.895,458.981,540.6892,739.399,3301.589,3846.254,6058.7,6495.04,1242.2293,3005.9241,319.1377,321.25,590.04,219.18,405.73,332.35,429.54,253.25,134.75,166.53,1355.66,2292.13
4/28/11,347.7699,1667.11,432.7516,1395.99,859.2591,869.8518,246.13,2121.74,2488.34,916.93,1506.83,895.32,643.5,1163.64,1672.8,1012.64,1792.8,1200.71,1252.23,355.95,827.37,5080.037,3950.935,3666.975,4884.98,5060.58,3246.032,4549.229,458.444,541.3847,743.376,3312.465,3861.005,6085.46,6510.81,1248.017,3017.048,320.5103,323.68,589.1,220.94,407.78,333.46,429.39,253.91,135.01,167.77,1360.48,2300.46
4/29/11,352.5991,1668.95,433.2498,1396.44,860.9316,870.7819,246.16,2123.18,2495.47,919.89,1509.36,899.32,645.1,1165.7,1674.74,1015.26,1797.52,1204.03,1254.34,356.9,829.72,5108.07,3966.517,3676.782,4862.774,5070.459,3253.893,4564.304,459.791,542.7569,745.165,3330.4,3877.788,6104.93,6523.28,1252.4906,3025.249,320.3835,324.45,598.02,220.49,407.59,334.56,429.83,254.48,134.14,168.11,1363.61,2305.76
5/2/11,350.1324,1669.72,433.4834,1396.19,862.4566,870.9725,246.2,2125.11,2502.17,925.55,1511.1,898.18,644.2,1166.42,1672.25,1009.62,1809.61,1206.49,1255.79,357.72,834.55,5139.809,4035.358,3671.848,4885.123,5077.907,3248.736,4593.754,460.96,541.5497,743.967,3285.605,3830.663,6039.27,6506.99,1231.017,3020.2228,321.3803,324.95,590.2,219.67,411.75,334.18,428.08,252.88,133.94,168.24,1361.22,2301.72
5/3/11,346.1092,1671.87,434.012,1396.62,862.3356,872.148,246.23,2127.24,2515.34,917.56,1509.81,893.02,638.93,1161.73,1666.06,998.97,1796.57,1185.76,1254.71,354.92,827.12,5104.102,4046.839,3651.013,4816.176,5022.73,3236.286,4554.685,453.191,538.58,741.556,3232.914,3781.426,5982.34,6449.97,1213.3857,3012.9032,319.7513,325.92,576.31,220.52,410.62,333.03,427.37,250.4,135.93,169.36,1356.62,2293.95
5/4/11,339.5115,1673.68,434.4776,1397.01,863.379,874.4067,246.26,2129.5,2524.6,909.18,1503.63,885.04,635.11,1155.35,1657.56,990.28,1779.32,1170.93,1249.56,351.74,819.18,5052.273,4056.121,3624.419,4730.511,4961.485,3214.365,4511.989,447.535,535.2311,736.024,3187.804,3732.827,5912.5,6399.41,1195.8138,2993.6489,318.5443,325.67,567.25,218.45,410.32,328.39,426.18,246.16,135.59,168.94,1347.32,2278.63
5/5/11,323.655,1677.5,435.3598,1397.35,860.5794,876.9977,246.32,2133,2538.38,896.92,1493.47,880.16,630.66,1149.28,1641.52,986.45,1755.56,1161.68,1241.1,347.83,807.8,4945.254,4090.353,3587.785,4691.046,4871.52,3185.82,4449.937,444.053,531.3488,729.165,3175.289,3716.679,5884.4,6375.71,1189.5003,2962.8363,317.9567,322.97,554.44,215.97,407.7,326.38,424.08,243.1,133.82,167.7,1335.1,2258.08
5/6/11,320.6097,1678.45,435.5963,1398.07,859.9706,877.1513,246.42,2134.99,2535.7,898.97,1498.4,884.66,634.01,1154.42,1647.31,988.9,1755.85,1163.34,1245.06,348.75,809.21,4967.716,4010.125,3606.145,4717.325,4920.176,3198.623,4460.346,444.779,533.3408,732.271,3199.184,3735.188,5897.71,6406.39,1196.7388,2973.6321,318.0098,323.74,556.46,216.69,410.12,328.88,425.32,244.88,134.12,168.58,1340.2,2266.97
5/9/11,326.7707,1680.04,436.0092,1398.71,858.3888,877.5329,246.5,2137.24,2534.95,888.52,1505.65,889.74,636.95,1160.71,1655.61,998.1,1731.26,1161.94,1251.09,347.47,799.59,4854.119,3989.813,3621.582,4728.992,4855.827,3213.887,4405.448,444.292,536.587,735.326,3243.008,3777.69,5950.14,6449.82,1209.2715,2986.7423,318.4934,324.94,565.4,216.3,412.6,330.32,426.2,248.66,134.5,168.99,1346.3,2277.3
